-1783615.2959887534	  inf
-1353805.3800307300	2.40977e-01
-1350763.0751868959	2.24722e-03
-1351486.9178131414	-5.35877e-04
-1350128.1940396731	1.00535e-03
-1351219.6303329056	-8.08395e-04
-1352094.0498661017	-6.47134e-04
-1352833.2696450532	-5.46722e-04
-1353650.9573310800	-6.04426e-04
-1354110.2960184286	-3.39333e-04
-1354097.3704574008	9.54543e-06
